word,element_number,duration,relative_duration,discourse,speaker,pitch,relative_pitch,intensity,relative_intensity
lauren,3,0.3700000000000001,0.17482745531191884,suborq_207_4_1,suborq_207,131.31192307692308,-0.8563344337937737,51.88513513513514,-0.3068327291290109
lauren,4,0.3500000000000001,0.022547104194796108,suborq_207_3_4,suborq_207,159.72714285714287,-0.3772801634559025,44.68857142857143,-0.9570652582483096
lauren,3,0.42999999999999994,0.5777972750513858,suborq_207_4_3,suborq_207,119.74214285714285,-0.9971989949433225,48.16162790697675,-0.4919190968092894
lauren,8,0.3899999999999997,0.4132876196856186,suborq_207_4_2,suborq_207,128.81875,-0.864601804018321,45.864871794871796,-0.7087339582263631
lauren,8,0.29000000000000004,-0.42038734155962953,suborq_207_3_1,suborq_207,81.72769230769231,-1.7868458026711784,41.13413793103448,-1.3109285699234146
lauren,3,0.3700000000000001,0.3358846827534191,suborq_207_3_1,suborq_207,161.54724137931035,-0.2017702940924448,53.986486486486484,0.02939926543557828
lauren,8,0.41000000000000014,0.49318014620528017,suborq_207_3_3,suborq_207,129.58392857142857,-0.8007991528394861,51.247317073170734,-0.13227368222968588
lauren,3,0.43000000000000016,0.8200029435060541,suborq_207_3_3,suborq_207,183.01964285714286,0.11980925398149522,50.27720930232558,-0.23622563502761473
lauren,8,0.40000000000000036,0.38653439173275717,suborq_207_3_2,suborq_207,82.27391304347826,-1.708978592772381,44.95325,-0.7764349421989526
logan,8,0.4399999999999995,0.7402141281164761,suborq_207_8_2,suborq_207,152.55451612903227,-0.1563538894525504,48.562954545454545,-0.28114504221526615
logan,3,0.40000000000000013,0.2049892110030328,suborq_207_8_3,suborq_207,114.22192307692308,-0.7741527482829962,54.92375,0.3055729449647028
logan,8,0.3700000000000001,0.11232467371689997,suborq_207_8_3,suborq_207,154.284,-0.11053900079633988,46.3927027027027,-0.590963395973865
logan,4,0.45999999999999996,0.7523921149294531,suborq_207_8_4,suborq_207,196.41875,0.5072920673985806,48.46739130434783,-0.24190264380472018
logan,8,0.39999999999999947,0.24706479757457417,suborq_207_7_3,suborq_207,168.7141935483871,0.05122570957367158,54.06375,0.08580223431159388
logan,4,0.3299999999999992,-0.43702457319828303,suborq_207_7_4,suborq_207,120.58666666666667,-0.6203117689984585,46.732424242424244,-0.35661713068623563
logan,3,0.3699999999999999,0.03634217703553114,suborq_207_8_1,suborq_207,85.55297297297297,-1.2483444534901122,57.2972972972973,0.3947190102041287
logan,8,0.3799999999999999,0.16039154105463677,suborq_207_8_1,suborq_207,183.47692307692307,0.3367941994597706,49.25736842105263,-0.10642002685387035
logan,3,0.45999999999999996,0.8965956350830482,suborq_207_7_1,suborq_207,192.60666666666665,0.4405815343005449,50.00369565217391,-0.2030614686153294
