experiment,participant,item,condition,word,wordlabel,phonelength,duration,silence,durasil,begin,meanpit,maxpitch,maxPitTime,minpitch,minPitTime,firstpitch,secondpitch,thirdpitch,fourthpitch,meanIntensity,maxIntensity
suborq,1265,2,1,3,OR,1,0.120,0,0.120,2.07,172.470,181.23,0.078,163.02,0.060,--undefined--,165.328,174.081,173.375,56.459,59.805
suborq,1265,2,1,4,MARVIN,6,0.490,0,0.490,2.19,102.390,172.81,0.015,77.45,0.424,165.059,80.008,81.197,79.441,56.115,63.994
suborq,1265,2,1,5,AND,3,0.170,0,0.170,2.68,144.495,167.81,0.112,80.58,0.044,85.639,144.282,166.336,164.387,54.531,58.487
suborq,1265,2,1,6,SARAH,4,0.220,0,0.220,2.85,99.146,169.29,0.134,69.79,0.159,--undefined--,--undefined--,129.061,79.801,61.711,66.957
suborq,1265,2,1,7,ARRIVED,4,0.720,0.130,0.850,3.07,112.536,162.19,0.292,71.33,0.269,79.871,126.304,149.299,83.191,58.379,63.945
suborq,1265,2,1,8,THAT,3,0.130,0,0.130,4.65,151.424,155.49,0.059,146.91,0,149.465,153.614,151.114,--undefined--,54.825,60.207
suborq,1265,2,1,9,MARION,6,0.580,0,0.580,4.78,84.103,94.13,0.488,76.58,0.139,77.914,78.870,88.023,92.384,55.703,61.297
suborq,1265,2,1,10,OR,1,0.100,0,0.100,5.36,169.268,170.93,0.077,166.97,0.097,--undefined--,170.394,169.554,168.956,53.728,57.067
suborq,1265,2,1,11,MARVIN,6,0.380,0,0.380,5.46,150.837,169.09,0.015,95.20,0.368,164.784,149.747,148.593,140.159,55.001,61.206
suborq,1265,2,1,12,AND,3,0.150,0,0.150,5.84,158.789,162.55,0.114,153.79,0.150,--undefined--,158.266,159.897,158.036,55.518,59.041
suborq,1265,2,1,13,NOLAN,5,0.370,0,0.370,5.99,130.553,175.04,0.230,73.69,0.249,149.989,151.239,130.188,90.795,55.330,58.540
suborq,1265,2,1,14,ARRIVED,4,0.500,0.040,0.540,6.36,143.292,225.10,0.385,95.23,0,97.553,98.197,205.702,223.255,56.732,64.850
suborq,1265,2,2,1,SAID,3,0.330,0,0.330,1.48,165.777,183.36,0,158.55,0.247,183.205,169.779,163.212,161.411,53.313,59.612
suborq,1265,2,2,2,MARION,6,0.580,0.010,0.590,1.81,194.128,226.92,0.448,150.30,0.034,158.283,189.390,213.327,223.895,56.807,62.058
suborq,1265,2,2,3,OR,2,0.130,0,0.130,2.4,176.677,179.38,0.130,175.10,0.074,--undefined--,175.709,175.539,177.989,53.535,58.790
suborq,1265,2,2,4,SARAH,4,0.530,0,0.530,2.53,91.552,338.56,0.530,77.41,0.484,176.490,91.629,86.453,81.214,59.314,63.221
suborq,1265,2,2,5,AND,3,0.170,0,0.170,3.06,190.025,338.56,0.004,161.23,0.069,338.271,162.931,166.046,163.593,52.403,61.532
suborq,1265,2,2,6,NOLAN,5,0.390,0,0.390,3.23,174.475,186.39,0.315,161.66,0.044,163.294,168.701,181.207,184.699,55.517,59.339
suborq,1265,2,2,7,ARRIVED,4,0.420,0.150,0.570,3.62,162.788,181.23,0,82.39,0.274,172.208,162.128,144.083,--undefined--,53.818,62.290
suborq,1265,2,2,8,THAT,3,0.180,0,0.180,4.76,149.613,205.78,0.180,83.87,0.104,168.566,160.604,85.863,205.776,52.480,59.943
suborq,1265,2,2,9,MARION,6,0.530,0.160,0.690,4.94,159.594,235.32,0.524,69.47,0.119,153.504,91.433,193.351,200.343,56.650,60.851
suborq,1265,2,2,10,OR,2,0.150,0,0.150,5.63,124.062,166.49,0.099,70.76,0.079,--undefined--,83.560,126.930,149.089,54.005,59.850
suborq,1265,2,2,11,MARVIN,6,0.590,0.010,0.600,5.78,187.621,228.55,0.466,134.50,0.054,138.843,172.203,208.690,226.284,56.400,63.707
suborq,1265,2,2,12,AND,3,0.150,0,0.150,6.38,215.248,223.33,0.034,209.90,0.150,222.954,216.916,215.645,211.472,60.824,63.149
suborq,1265,2,2,13,NOLAN,5,0.390,0,0.390,6.53,223.452,235.30,0.384,209.68,0.007,212.350,221.079,232.417,228.000,58.843,61.801
suborq,1265,2,2,14,ARRIVED,4,0.440,0.150,0.590,6.92,220.237,266.48,0.374,77.94,0.034,196.905,220.988,235.974,215.815,57.177,62.530
suborq,1265,2,3,1,SAID,3,0.450,0,0.450,1.8,166.638,254.58,0,151.42,0.381,253.226,170.289,157.709,156.310,57.088,65.737
suborq,1265,2,3,2,SARAH,4,0.290,0,0.290,2.25,173.314,178.70,0.201,171.23,0.248,--undefined--,--undefined--,176.880,172.241,61.899,68.303
suborq,1265,2,3,3,OR,1,0.330,0,0.330,2.54,183.064,200.00,0.201,173.71,0.008,176.249,185.738,193.682,181.024,62.582,66.578
suborq,1265,2,3,4,MARVIN,6,0.540,0.110,0.650,2.87,159.214,178.76,0.013,149.40,0.441,170.110,155.771,154.029,151.691,56.463,64.851
suborq,1265,2,3,5,AND,3,0.170,0,0.170,3.52,182.635,189.35,0.135,168.63,0.051,--undefined--,174.722,183.823,188.764,65.985,72.553
suborq,1265,2,3,6,NOLAN,5,0.320,0,0.320,3.69,170.223,224.55,0.304,151.40,0.275,181.213,162.723,155.676,181.281,59.258,65.752
suborq,1265,2,3,7,ARRIVED,4,0.490,0.340,0.830,4.01,87.698,220.45,0,74.89,0.095,88.305,--undefined--,85.703,--undefined--,57.250,66.635
suborq,1265,2,3,8,THAT,3,0.150,0,0.150,5.44,174.218,185.17,0.061,157.38,0.141,180.798,182.669,170.259,161.710,57.003,64.140
suborq,1265,2,3,9,MARION,6,0.640,0.050,0.690,5.59,180.736,258.01,0.631,76.57,0.031,144.684,172.645,192.581,207.979,59.114,66.488
suborq,1265,2,3,10,OR,2,0.180,0,0.180,6.28,195.220,240.24,0.021,176.20,0.071,238.865,178.656,185.254,194.734,60.715,66.092
suborq,1265,2,3,11,MARVIN,6,0.540,0.080,0.620,6.46,162.788,215.76,0.511,143.96,0.220,183.961,148.537,153.294,162.428,54.661,61.121
suborq,1265,2,3,12,AND,3,0.230,0,0.230,7.08,154.546,190.11,0.230,75.43,0.076,--undefined--,107.457,166.259,183.213,64.627,70.392
suborq,1265,2,3,13,NOLAN,5,0.330,0,0.330,7.31,196.266,201.39,0.279,190.11,0,192.786,193.844,198.027,200.408,60.398,61.518
suborq,1265,2,3,14,ARRIVED,4,0.450,0.230,0.680,7.64,205.702,227.73,0.419,192.93,0.184,200.478,195.321,204.643,224.795,59.588,65.298
suborq,1265,2,4,1,SAID,3,0.360,0,0.360,1.73,190.388,232.09,0,172.78,0.284,228.744,204.368,179.906,173.395,57.762,67.672
suborq,1265,2,4,2,SARAH,4,0.310,0,0.310,2.09,184.034,186.69,0.224,182.37,0.272,--undefined--,--undefined--,185.908,183.707,65.414,68.808
suborq,1265,2,4,7,ARRIVED,4,0.720,0.120,0.840,2.4,116.732,185.72,0,75.34,0.354,151.232,81.574,83.481,--undefined--,56.427,67.907
suborq,1265,2,4,8,THAT,3,0.120,0,0.120,3.91,142.405,167.53,0.089,76.35,0.109,155.984,156.185,156.144,101.307,55.385,60.582
suborq,1265,2,4,9,MARION,6,0.510,0,0.510,4.03,162.843,186.93,0.351,78.98,0,119.123,166.938,183.498,183.604,59.932,65.737
suborq,1265,2,4,10,OR,2,0.140,0,0.140,4.54,164.451,165.92,0.117,162.82,0.140,--undefined--,--undefined--,163.564,164.857,56.792,62.346
suborq,1265,2,4,11,MARVIN,6,0.550,0,0.550,4.68,159.941,234.60,0.484,139.42,0.449,161.261,155.608,148.127,177.907,54.833,67.171
suborq,1265,2,4,12,AND,3,0.190,0,0.190,5.23,175.107,191.84,0.190,158.24,0.054,--undefined--,162.278,174.007,188.626,63.961,69.296
suborq,1265,2,4,13,NOLAN,5,0.320,0,0.320,5.42,208.394,219.57,0.320,191.84,0,195.236,207.023,213.969,217.350,60.484,63.059
suborq,1265,2,4,14,ARRIVED,4,0.510,0.090,0.600,5.74,179.541,229.70,0.259,96.68,0.279,216.502,210.636,124.990,114.599,57.164,64.083
suborq,1265,3,1,1,THAT,3,0.120,0,0.120,1.38,186.144,198.96,0.040,168.38,0.120,195.967,194.033,181.714,172.860,57.366,64.877
suborq,1265,3,1,2,MEGAN,5,0.530,0,0.530,1.5,164.212,243.31,0.032,73.44,0.187,119.571,130.225,193.443,206.543,55.953,61.780
suborq,1265,3,1,3,AND,3,0.220,0,0.220,2.03,168.561,186.88,0.082,94.04,0.052,95.883,179.274,182.510,171.061,57.759,61.956
suborq,1265,3,1,4,LAUREN,5,0.320,0,0.320,2.25,164.642,169.17,0.129,152.32,0.302,166.429,168.740,164.416,157.925,58.953,62.220
suborq,1265,3,1,5,OR,2,0.170,0,0.170,2.57,165.571,174.99,0.092,162.66,0.146,--undefined--,--undefined--,168.201,163.089,56.700,61.395
suborq,1265,3,1,6,DILLON,5,0.350,0,0.350,2.74,159.273,163.42,0,155.28,0.196,159.875,158.855,157.682,160.883,53.341,62.725
suborq,1265,3,1,7,WOULD,3,0.180,0,0.180,3.09,152.060,159.97,0,144.57,0.132,156.792,152.140,147.646,144.571,50.740,55.700
suborq,1265,3,1,8,THAT,3,0.150,0,0.150,4.91,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,45.022,55.668
suborq,1265,3,1,9,MEGAN,5,0.490,0,0.490,5.06,161.051,255.29,0.482,72.68,0.047,120.698,160.402,169.361,191.108,54.780,63.006
suborq,1265,3,1,10,AND,3,0.170,0,0.170,5.55,164.388,166.70,0.082,160.66,0.170,--undefined--,166.679,165.425,162.941,55.480,60.095
suborq,1265,3,1,11,LAUREN,5,0.480,0.040,0.520,5.72,161.241,251.31,0.452,147.21,0.402,156.370,154.081,154.004,187.697,54.353,58.825
suborq,1265,3,1,12,OR,1,0.210,0,0.210,6.24,147.137,151.59,0.069,144.63,0.042,145.595,149.441,145.869,146.545,55.085,59.930
suborq,1265,3,1,13,MORGAN,6,0.400,0,0.400,6.45,172.474,211.04,0.364,136.12,0.051,142.672,155.418,186.420,205.386,55.840,60.678
suborq,1265,3,1,14,HELP,4,0.300,0.010,0.310,7.01,234.599,249.17,0.207,220.32,0.111,230.141,225.198,243.085,246.473,53.636,66.641
suborq,1265,3,2,1,THAT,3,0.170,0,0.170,1.01,216.919,258.70,0.036,176.03,0.155,250.893,239.669,200.038,177.077,60.190,67.205
suborq,1265,3,2,2,MEGAN,5,0.450,0,0.450,1.18,189.795,224.84,0.392,169.08,0.152,174.477,172.256,191.733,220.714,62.993,70.362
suborq,1265,3,2,3,AND,3,0.170,0,0.170,1.63,189.716,212.80,0,168.95,0.170,204.654,191.244,184.225,178.743,59.887,62.741
suborq,1265,3,2,4,DILLON,5,0.430,0.020,0.450,1.8,161.079,169.56,0.096,155.48,0.287,168.575,163.050,156.856,158.196,57.952,67.526
suborq,1265,3,2,5,OR,2,0.230,0,0.230,2.25,184.491,232.34,0.053,152.42,0.078,232.002,177.929,181.596,186.159,60.322,68.368
suborq,1265,3,2,6,MORGAN,6,0.380,0,0.380,2.48,160.990,185.80,0.012,146.68,0.358,177.615,162.548,155.166,148.632,57.979,65.222
suborq,1265,3,2,7,WOULD,3,0.160,0,0.160,2.86,145.186,148.55,0,141.77,0.052,146.509,143.478,147.097,--undefined--,52.912,58.757
suborq,1265,3,2,8,THAT,3,0.220,0,0.220,4.39,147.069,152.25,0,144.47,0.156,148.914,--undefined--,145.614,146.565,47.097,57.590
suborq,1265,3,2,9,MEGAN,5,0.500,0.040,0.540,4.61,165.090,179.98,0.340,145.78,0.012,151.038,163.102,175.553,173.483,56.329,63.543
suborq,1265,3,2,10,AND,3,0.280,0,0.280,5.15,172.474,180.17,0.217,157.48,0.073,157.482,163.650,174.855,179.331,59.155,65.654
suborq,1265,3,2,11,LAUREN,5,0.350,0.140,0.490,5.43,185.639,241.47,0.333,170.67,0.309,180.235,182.630,185.768,195.230,57.744,62.329
suborq,1265,3,2,12,OR,2,0.260,0,0.260,5.92,176.354,198.89,0.260,154.49,0.053,158.936,166.886,179.328,192.745,60.512,65.131
suborq,1265,3,2,13,MORGAN,6,0.490,0,0.490,6.18,212.845,231.45,0.323,198.89,0,206.428,211.825,218.147,214.983,60.076,63.929
suborq,1265,3,2,14,HELP,4,0.340,0.150,0.490,6.78,224.374,230.15,0.221,215.85,0.050,222.087,221.827,229.108,--undefined--,51.668,62.021
suborq,1265,3,3,1,THAT,3,0.190,0.060,0.250,1.25,223.042,241.18,0.042,192.19,0.092,234.079,213.118,192.191,--undefined--,52.647,65.092
suborq,1265,3,3,2,DILLON,5,0.360,0,0.360,1.5,199.630,227.64,0.352,177.89,0.103,178.920,180.463,204.685,219.838,60.284,66.909
suborq,1265,3,3,3,AND,3,0.230,0,0.230,1.86,93.222,99.06,0.080,81.40,0.230,96.565,98.344,94.800,86.475,57.240,61.468
suborq,1265,3,3,4,LAUREN,5,0.390,0,0.390,2.09,90.261,237.08,0.322,75.69,0.048,78.182,80.209,82.635,210.088,55.087,60.839
suborq,1265,3,3,5,OR,1,0.140,0,0.140,2.48,149.442,176.81,0.056,71.42,0.037,82.297,137.626,164.654,161.944,56.615,60.575
suborq,1265,3,3,6,MORGAN,6,0.360,0,0.360,2.62,161.666,170.02,0.270,154.61,0.065,158.931,158.437,164.024,165.270,57.981,62.753
suborq,1265,3,3,7,WOULD,3,0.150,0,0.150,2.98,155.130,162.36,0,147.80,0.122,159.686,154.555,153.441,149.077,54.759,58.444
suborq,1265,3,3,8,THAT,3,0.230,0,0.230,4.72,115.877,164.68,0.122,78.06,0.202,83.059,--undefined--,160.543,82.240,50.620,61.566
suborq,1265,3,3,9,MEGAN,5,0.510,0,0.510,4.95,177.174,193.16,0.326,85.52,0,164.237,175.263,185.822,187.827,57.507,63.631
suborq,1265,3,3,10,AND,3,0.140,0,0.140,5.46,173.797,177.90,0.062,169.40,0.140,--undefined--,177.426,174.512,171.705,58.931,63.888
suborq,1265,3,3,11,LAUREN,5,0.500,0.080,0.580,5.6,133.150,169.40,0,66.57,0.347,161.834,135.881,88.229,153.812,56.884,61.308
suborq,1265,3,3,12,OR,2,0.210,0,0.210,6.18,174.386,187.59,0.210,161.93,0.052,161.934,164.944,175.624,183.961,60.575,65.257
suborq,1265,3,3,13,MORGAN,6,0.410,0,0.410,6.39,194.391,203.41,0.307,187.29,0.101,190.273,191.889,197.568,197.832,58.529,61.432
suborq,1265,3,3,14,HELP,4,0.360,0.070,0.430,6.95,148.304,174.87,0.064,75.05,0.142,163.388,111.325,--undefined--,--undefined--,48.650,61.725
suborq,1265,3,4,1,THAT,3,0.170,0.020,0.190,0.8,216.292,236.97,0.034,189.28,0.120,235.643,224.078,194.740,193.320,54.946,66.074
suborq,1265,3,4,2,DILLON,5,0.330,0,0.330,0.99,184.995,189.96,0.222,176.84,0.330,189.545,184.100,187.035,183.041,56.165,65.383
suborq,1265,3,4,7,WOULD,3,0.160,0,0.160,1.32,161.277,176.84,0,150.49,0.143,170.427,159.927,157.694,155.218,56.388,63.002
suborq,1265,3,4,8,THAT,3,0.110,0,0.110,3.07,161.632,162.61,0.076,160.37,0.063,--undefined--,--undefined--,161.538,162.065,50.155,60.980
suborq,1265,3,4,9,MEGAN,5,0.450,0,0.450,3.18,175.038,218.47,0.024,156.67,0.146,183.046,159.368,173.977,184.318,57.725,64.465
suborq,1265,3,4,10,AND,3,0.190,0,0.190,3.63,171.434,182.11,0,154.30,0.190,181.003,176.047,169.253,159.434,55.248,59.480
suborq,1265,3,4,11,LAUREN,5,0.380,0,0.380,3.82,148.293,154.57,0.010,143.62,0.245,150.515,148.877,144.800,149.530,55.062,60.055
suborq,1265,3,4,12,OR,2,0.190,0,0.190,4.2,155.973,162.96,0.053,150.89,0.190,--undefined--,157.140,157.540,153.247,53.564,59.644
suborq,1265,3,4,13,MORGAN,6,0.400,0,0.400,4.39,158.665,191.07,0.400,134.85,0.107,143.600,139.990,166.472,184.598,56.043,62.659
suborq,1265,3,4,14,HELP,4,0.310,0.120,0.430,4.93,182.927,241.85,0.188,95.83,0.128,208.631,160.329,186.392,--undefined--,52.456,64.031
suborq,1265,4,1,1,THAT,3,0.180,0,0.180,1.49,170.084,175.70,0.044,162.80,0.103,173.181,170.454,164.589,--undefined--,50.745,64.590
suborq,1265,4,1,2,DILLON,5,0.380,0,0.380,1.67,186.429,201.85,0.360,169.78,0.073,174.099,175.926,188.090,198.756,58.611,65.266
suborq,1265,4,1,3,AND,3,0.290,0,0.290,2.05,191.853,327.17,0.058,91.87,0.109,259.011,148.420,182.917,165.083,58.394,63.390
suborq,1265,4,1,4,LAUREN,5,0.450,0.040,0.490,2.34,137.833,163.37,0.328,69.58,0.348,154.642,148.827,148.519,84.148,57.489,61.469
suborq,1265,4,1,5,OR,1,0.170,0,0.170,2.83,173.234,176.48,0.091,168.31,0.053,--undefined--,173.297,175.223,171.189,59.749,66.057
suborq,1265,4,1,6,MORGAN,6,0.380,0,0.380,3,161.840,170.73,0,147.78,0.365,166.976,162.164,164.642,155.053,58.284,66.153
suborq,1265,4,1,7,WOULD,3,0.160,0,0.160,3.38,145.326,151.52,0.003,141.77,0.051,147.742,142.873,145.156,146.340,54.200,58.884
suborq,1265,4,1,8,THAT,3,0.220,0,0.220,5.19,160.232,177.28,0.123,151.00,0.157,--undefined--,--undefined--,160.750,152.522,48.905,61.615
suborq,1265,4,1,9,MEGAN,5,0.580,0,0.580,5.41,170.223,234.66,0.023,148.67,0.413,178.709,169.016,164.499,162.531,59.243,69.962
suborq,1265,4,1,10,AND,3,0.200,0,0.200,5.99,188.182,199.71,0.125,164.37,0,173.247,191.067,198.904,189.511,62.624,69.727
suborq,1265,4,1,11,LAUREN,5,0.360,0.160,0.520,6.19,161.612,232.90,0.312,147.35,0.283,162.368,152.328,149.542,200.113,58.276,63.770
suborq,1265,4,1,12,OR,2,0.310,0,0.310,6.71,179.169,188.02,0.283,164.93,0.030,167.750,174.523,184.423,187.304,62.803,67.656
suborq,1265,4,1,13,MORGAN,6,0.360,0,0.360,7.02,187.708,197.32,0.261,177.42,0.078,181.711,183.941,190.365,194.814,59.939,66.537
suborq,1265,4,1,14,HELP,4,0.280,0.150,0.430,7.52,206.236,215.64,0.203,195.29,0.019,204.986,202.146,211.720,--undefined--,55.458,66.580
suborq,1265,4,2,1,THAT,3,0.110,0,0.110,1.27,200.058,218.30,0.025,172.65,0.110,206.137,211.756,198.883,183.456,59.400,65.122
suborq,1265,4,2,2,MEGAN,5,0.550,0.010,0.560,1.38,184.978,240.78,0.025,159.52,0.006,184.422,173.636,183.336,199.000,59.787,68.211
suborq,1265,4,2,3,AND,3,0.210,0,0.210,1.94,174.920,177.10,0.100,168.12,0.210,--undefined--,176.775,174.926,174.571,54.556,63.664
suborq,1265,4,2,4,DILLON,5,0.380,0,0.380,2.15,156.363,168.50,0.080,146.91,0.329,166.108,156.301,153.963,152.968,54.883,63.277
suborq,1265,4,2,5,OR,1,0.160,0,0.160,2.53,147.562,168.85,0.083,78.21,0.010,95.178,156.326,167.110,164.729,58.283,63.055
suborq,1265,4,2,6,MORGAN,6,0.340,0,0.340,2.69,160.376,166.20,0.004,155.14,0.218,163.331,160.829,158.711,158.633,56.570,62.480
suborq,1265,4,2,7,WOULD,3,0.170,0,0.170,3.03,154.377,156.33,0.115,151.34,0.140,154.539,153.834,155.436,153.341,53.078,58.878
suborq,1265,4,2,8,THAT,3,0.200,0,0.200,4.68,226.783,234.29,0.180,215.84,0.200,--undefined--,--undefined--,--undefined--,226.783,47.939,59.775
suborq,1265,4,2,9,MEGAN,5,0.400,0,0.400,4.88,169.787,228.40,0.006,146.80,0.024,168.393,158.743,168.538,183.474,57.491,64.669
suborq,1265,4,2,10,AND,3,0.230,0,0.230,5.28,177.997,186.68,0.050,160.88,0.230,185.686,184.802,176.521,164.979,55.888,59.486
suborq,1265,4,2,11,LAUREN,5,0.430,0.150,0.580,5.51,157.254,225.94,0.389,139.37,0.207,155.642,149.229,149.335,177.597,55.723,60.670
suborq,1265,4,2,12,OR,1,0.210,0,0.210,6.09,158.767,165.67,0.071,152.73,0.210,162.054,163.370,157.492,153.733,55.914,61.915
suborq,1265,4,2,13,MORGAN,6,0.340,0,0.340,6.3,155.389,169.58,0.333,139.65,0.107,145.826,146.184,162.602,166.944,55.782,60.111
suborq,1265,4,2,14,HELP,4,0.370,0.010,0.380,6.78,185.094,220.40,0.240,166.73,0.004,177.945,179.233,198.311,199.625,51.094,60.754
suborq,1265,4,3,1,THAT,3,0.130,0,0.130,0.83,226.663,268.37,0.045,183.73,0.130,235.472,257.452,225.523,198.370,57.558,65.218
suborq,1265,4,3,2,MEGAN,5,0.460,0,0.460,0.96,188.126,209.54,0.364,173.32,0.230,186.247,177.398,186.481,202.380,59.558,65.881
suborq,1265,4,3,3,AND,3,0.200,0,0.200,1.42,172.282,189.79,0,160.57,0.197,183.391,174.303,168.075,163.361,56.479,60.492
suborq,1265,4,3,4,LAUREN,5,0.260,0,0.260,1.62,124.105,169.92,0.093,77.53,0.260,165.569,166.756,84.071,80.026,59.639,63.381
suborq,1265,4,3,5,OR,1,0.120,0,0.120,1.88,108.877,162.69,0.099,76.08,0.047,78.139,77.526,107.360,162.236,56.286,60.097
suborq,1265,4,3,6,DILLON,5,0.380,0,0.380,2,164.097,171.09,0.135,155.82,0.065,159.086,169.295,166.352,162.199,55.218,64.875
suborq,1265,4,3,7,WOULD,3,0.120,0,0.120,2.38,152.278,156.10,0,143.71,0.095,153.197,153.625,152.444,144.607,53.763,59.844
suborq,1265,4,3,8,THAT,3,0.140,0,0.140,4.23,158.385,166.76,0.087,89.31,0.140,--undefined--,160.914,162.854,152.079,47.773,60.361
suborq,1265,4,3,9,MORGAN,6,0.480,0,0.480,4.37,159.546,189.81,0.369,79.08,0.037,123.410,163.222,172.421,179.133,55.210,62.374
suborq,1265,4,3,10,AND,3,0.190,0,0.190,4.85,160.332,169.97,0,155.74,0.153,166.778,161.381,157.002,156.166,54.738,59.221
suborq,1265,4,3,11,LAUREN,5,0.460,0.080,0.540,5.04,153.226,172.44,0.435,144.64,0.299,154.375,153.881,147.929,157.479,55.456,58.763
suborq,1265,4,3,12,OR,2,0.180,0,0.180,5.58,182.115,196.40,0.180,169.05,0.045,169.056,173.322,182.793,191.822,60.056,66.153
suborq,1265,4,3,13,MORGAN,6,0.380,0,0.380,5.76,174.635,198.72,0.019,146.19,0.380,192.970,179.393,173.012,153.163,57.934,63.481
suborq,1265,4,3,14,HELP,4,0.310,0.110,0.420,6.29,129.075,158.74,0.050,81.66,0.185,153.502,139.720,82.189,--undefined--,50.540,60.754
suborq,1265,4,4,1,THAT,3,0.150,0.020,0.170,0.94,203.296,230.79,0,176.41,0.094,223.884,198.972,177.815,--undefined--,53.624,65.562
suborq,1265,4,4,2,DILLON,5,0.290,0,0.290,1.11,176.530,188.76,0.182,157.72,0.290,169.119,175.561,186.606,168.809,54.066,62.072
suborq,1265,4,4,3,WOULD,3,0.180,0,0.180,1.4,195.350,246.62,0.074,140.87,0.034,148.784,233.399,223.384,--undefined--,52.524,57.484
suborq,1265,4,4,8,THAT,3,0.130,0,0.130,2.98,76.655,76.66,0.104,76.66,0.104,--undefined--,--undefined--,--undefined--,76.655,48.033,58.243
suborq,1265,4,4,9,MEGAN,5,0.480,0.010,0.490,3.11,166.922,224.21,0.024,78.78,0.044,140.622,165.012,177.221,182.080,56.297,63.505
suborq,1265,4,4,10,AND,3,0.250,0,0.250,3.6,159.720,164.95,0.084,156.39,0.191,--undefined--,162.942,159.016,158.048,52.361,55.957
suborq,1265,4,4,11,LAUREN,5,0.440,0.010,0.450,3.85,163.482,263.18,0.414,139.06,0.227,160.508,149.881,141.927,213.888,55.424,60.687
suborq,1265,4,4,12,OR,2,0.200,0,0.200,4.3,168.329,228.08,0.024,156.60,0.064,226.584,158.547,160.272,161.117,57.248,60.963
suborq,1265,4,4,13,MORGAN,6,0.470,0,0.470,4.5,168.723,198.44,0.470,146.90,0.195,157.801,149.903,174.845,192.344,55.759,60.807
suborq,1265,4,4,14,HELP,4,0.330,0.130,0.460,5.09,218.345,242.76,0.224,193.48,0.027,204.061,214.901,239.227,--undefined--,50.861,63.735
suborq,1265,5,1,1,THAT,3,0.120,0,0.120,10.94,164.991,178.77,0.060,83.70,0.120,--undefined--,178.769,175.283,152.412,58.682,64.596
suborq,1265,5,1,2,MARION,6,0.450,0,0.450,11.06,172.943,207.30,0.405,82.88,0.013,140.326,166.704,182.441,202.304,61.361,65.550
suborq,1265,5,1,3,OR,1,0.120,0,0.120,11.51,194.017,199.84,0,184.53,0.120,197.516,194.217,195.636,188.700,58.357,61.810
suborq,1265,5,1,4,BENJAMIN,8,0.450,0,0.450,11.63,163.275,184.53,0,153.11,0.140,170.762,160.045,166.185,158.472,57.013,66.648
suborq,1265,5,1,5,AND,3,0.140,0,0.140,12.08,161.948,164.60,0.092,153.44,0.140,161.266,162.038,163.751,160.738,58.185,61.534
suborq,1265,5,1,6,JEREMY,6,0.360,0,0.360,12.22,157.892,168.32,0.353,148.67,0.136,155.671,151.233,161.229,162.200,61.365,65.793
suborq,1265,5,1,7,HAVE,3,0.170,0.070,0.240,12.58,157.976,166.14,0,153.45,0.136,162.282,160.693,155.751,153.961,59.771,66.343
suborq,1265,5,1,8,THAT,3,0.110,0,0.110,14.39,162.444,164.62,0.080,160.83,0.058,--undefined--,161.553,162.568,164.616,55.202,61.312
suborq,1265,5,1,9,MARION,6,0.560,0.090,0.650,14.5,170.987,234.02,0.550,154.26,0.454,179.795,163.795,158.982,182.739,57.128,63.404
suborq,1265,5,1,10,OR,2,0.160,0,0.160,15.15,178.024,184.12,0.160,157.57,0.060,--undefined--,167.218,179.821,182.974,59.322,66.242
suborq,1265,5,1,11,BENJAMIN,8,0.490,0,0.490,15.31,173.443,194.03,0.096,156.36,0.418,186.074,180.987,171.232,158.574,57.116,65.614
suborq,1265,5,1,12,AND,3,0.140,0,0.140,15.8,152.620,157.27,0.006,146.49,0.132,155.115,154.697,152.274,148.394,55.065,61.032
suborq,1265,5,1,13,LILLIAN,6,0.350,0,0.350,15.94,134.388,149.89,0.052,76.68,0.320,147.151,142.111,142.161,77.158,54.720,60.034
suborq,1265,5,1,14,GO,2,0.280,0.130,0.410,16.63,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,50.791,58.214
suborq,1265,5,2,1,THAT,3,0.160,0,0.160,1.88,151.154,162.99,0.063,86.99,0.151,157.371,161.862,160.472,109.891,55.586,62.900
suborq,1265,5,2,2,MARION,6,0.640,0.170,0.810,2.04,192.233,244.24,0.601,70.79,0.056,131.025,184.319,222.006,235.321,60.978,65.523
suborq,1265,5,2,3,OR,2,0.160,0,0.160,2.85,183.265,196.77,0.160,176.74,0.041,176.737,177.266,182.665,190.498,57.594,61.846
suborq,1265,5,2,4,JEREMY,6,0.470,0,0.470,3.01,172.078,205.37,0.111,162.98,0.470,195.521,177.500,165.031,164.227,58.014,62.602
suborq,1265,5,2,5,AND,3,0.090,0,0.090,3.48,160.247,162.98,0,156.81,0.090,162.595,160.776,159.517,158.102,58.089,61.577
suborq,1265,5,2,6,LILLIAN,6,0.330,0,0.330,3.57,152.028,159.26,0.046,145.69,0.247,158.398,151.734,149.375,148.603,56.577,63.285
suborq,1265,5,2,7,HAVE,3,0.170,0,0.170,3.9,154.930,167.28,0.051,149.85,0.161,157.622,159.463,151.953,150.682,56.515,61.642
suborq,1265,5,2,8,THAT,3,0.130,0,0.130,5.92,148.916,159.40,0.071,78.16,0.130,--undefined--,155.289,155.941,78.157,56.727,61.146
