experiment,participant,item,condition,word,wordlabel,phonelength,duration,silence,durasil,begin,meanpit,maxpitch,maxPitTime,minpitch,minPitTime,firstpitch,secondpitch,thirdpitch,fourthpitch,meanIntensity,maxIntensity
suborn,1254,8,2,2,MARJORIE,6,0.560,0,0.560,0.8,145.443,156.93,0.381,77.02,0.560,132.855,149.558,149.518,145.940,57.020,61.548
suborn,1254,8,2,3,AND,3,0.120,0,0.120,1.36,136.944,153.34,0.084,76.31,0.011,76.588,151.173,152.605,149.432,55.709,59.135
suborn,1254,8,2,4,SALLY,4,0.420,0,0.420,1.48,146.421,220.21,0.420,132.64,0.155,--undefined--,139.747,143.962,154.827,58.539,64.993
suborn,1254,8,2,5,OR,2,0.220,0,0.220,1.9,149.023,221.30,0.001,140.58,0.220,221.182,--undefined--,146.673,142.634,57.331,62.406
suborn,1254,8,2,6,MOLLY,4,0.280,0,0.280,2.12,133.611,142.20,0.049,79.06,0.171,140.644,137.526,79.061,86.304,54.519,56.479
suborn,1254,8,2,7,WERE,2,0.120,0,0.120,2.4,80.684,86.30,0.001,75.42,0.013,80.703,80.650,--undefined--,--undefined--,50.566,53.697
suborn,1254,8,2,8,THAT,3,0.170,0,0.170,5.39,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,53.784,63.745
suborn,1254,8,2,9,MARJORIE,6,0.440,0,0.440,5.56,145.121,157.63,0.311,135.19,0.215,149.820,143.643,148.593,142.511,56.789,64.082
suborn,1254,8,2,10,AND,3,0.170,0,0.170,6,139.581,145.24,0.166,134.97,0.081,139.149,137.946,138.636,142.592,54.927,60.399
suborn,1254,8,2,11,LOGAN,5,0.340,0.050,0.390,6.17,134.115,147.49,0.008,76.56,0.321,139.596,141.162,139.924,121.132,51.059,58.220
suborn,1254,8,2,12,OR,2,0.160,0,0.160,6.56,125.364,145.84,0.094,66.46,0.056,84.210,99.797,145.724,144.511,56.299,59.822
suborn,1254,8,2,13,MOLLY,4,0.300,0,0.300,6.72,138.820,144.72,0.013,133.29,0.106,141.888,135.598,--undefined--,--undefined--,54.936,58.036
suborn,1254,8,2,14,NOMINATED,9,0.640,0.030,0.670,7.13,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,46.021,53.524
suborn,1254,8,3,1,THAT,3,0.190,0.030,0.220,0.79,134.805,175.79,0.060,90.55,0.100,168.291,171.518,92.119,--undefined--,52.446,63.273
suborn,1254,8,3,2,SALLY,4,0.390,0,0.390,1.01,152.844,173.57,0.100,144.48,0.353,173.573,159.205,151.205,147.667,62.726,68.081
suborn,1254,8,3,3,AND,3,0.180,0,0.180,1.4,145.240,149.53,0.021,142.79,0.043,146.343,144.855,144.996,144.766,55.822,58.478
suborn,1254,8,3,4,LOGAN,5,0.340,0,0.340,1.58,112.396,143.86,0,75.23,0.090,141.620,75.231,--undefined--,79.322,49.741,56.150
suborn,1254,8,3,5,OR,2,0.190,0,0.190,1.92,94.401,157.54,0.175,66.17,0.155,--undefined--,85.100,75.400,113.166,53.146,56.711
suborn,1254,8,3,6,MOLLY,4,0.290,0,0.290,2.11,144.729,149.87,0.021,139.67,0.130,147.909,141.060,--undefined--,--undefined--,53.951,55.534
suborn,1254,8,3,7,WERE,2,0.110,0,0.110,2.4,142.740,147.46,0.103,137.66,0.090,--undefined--,--undefined--,--undefined--,142.740,53.996,55.936
suborn,1254,8,3,8,THAT,3,0.110,0,0.110,4.88,151.768,162.08,0.040,139.64,0.100,--undefined--,158.661,153.527,143.725,55.313,61.515
suborn,1254,8,3,9,MARJORIE,6,0.600,0.070,0.670,4.99,145.960,158.53,0.110,136.61,0.490,150.942,147.250,146.133,140.248,54.715,59.928
suborn,1254,8,3,10,AND,3,0.200,0,0.200,5.66,148.418,156.51,0.065,139.46,0.180,144.618,152.855,149.593,143.159,53.971,58.829
suborn,1254,8,3,11,LOGAN,5,0.370,0.020,0.390,5.86,130.838,145.70,0.003,89.27,0.340,139.444,136.308,--undefined--,90.256,51.278,55.483
suborn,1254,8,3,12,OR,2,0.150,0,0.150,6.25,151.712,154.30,0.097,147.64,0.150,--undefined--,150.543,153.925,150.422,54.260,57.694
suborn,1254,8,3,13,MOLLY,4,0.270,0,0.270,6.4,137.833,147.91,0.012,128.32,0.124,145.801,133.688,131.438,--undefined--,53.058,55.343
suborn,1254,8,3,14,NOMINATED,9,0.570,0.070,0.640,6.79,87.754,90.39,0.110,83.57,0.100,86.983,88.524,--undefined--,--undefined--,46.145,52.887
suborn,1254,8,4,1,THAT,3,0.200,0,0.200,0.77,168.177,174.30,0.060,161.95,0.110,--undefined--,170.034,162.698,--undefined--,57.297,67.573
suborn,1254,8,4,2,SALLY,4,0.330,0,0.330,0.97,147.387,159.12,0.100,135.69,0.319,--undefined--,154.235,147.047,141.932,63.121,69.027
suborn,1254,8,4,8,THAT,3,0.150,0,0.150,4.13,148.630,150.37,0.060,147.50,0.089,--undefined--,149.726,148.099,147.968,54.368,63.716
suborn,1254,8,4,9,MARJORIE,6,0.400,0,0.400,4.28,145.189,152.10,0.040,135.35,0.220,149.684,144.134,137.784,145.198,55.458,60.437
suborn,1254,8,4,10,AND,3,0.200,0,0.200,4.68,137.971,141.92,0,131.99,0.160,140.448,138.515,136.514,132.820,53.174,58.946
suborn,1254,8,4,11,LOGAN,5,0.390,0.070,0.460,4.88,137.778,146.60,0.010,131.89,0.130,139.360,134.796,138.122,136.903,51.581,58.395
suborn,1254,8,4,12,OR,1,0.080,0,0.080,5.34,139.548,141.89,0.044,137.27,0.030,--undefined--,138.671,140.806,138.940,54.607,56.938
suborn,1254,8,4,13,MOLLY,4,0.300,0,0.300,5.42,133.943,139.29,0.049,126.20,0.289,138.282,136.746,132.633,128.113,54.906,59.276
suborn,1254,8,4,14,NOMINATED,9,0.640,0.070,0.710,5.83,125.153,132.24,0.021,120.18,0.254,130.670,122.385,--undefined--,--undefined--,47.154,55.000
suborn,1256,1,1,1,SAID,3,0.220,0,0.220,2.01,210.149,225.45,0.104,182.08,0.220,--undefined--,223.445,210.985,204.684,67.745,73.077
suborn,1256,1,1,2,MARION,6,0.840,0,0.840,2.23,243.372,353.81,0.028,157.90,0.009,254.093,232.542,245.814,237.926,62.828,71.650
suborn,1256,1,1,3,OR,1,0.080,0,0.080,3.07,215.949,222.46,0,212.81,0.080,219.654,215.875,214.703,213.562,58.490,61.217
suborn,1256,1,1,4,MARVIN,6,0.460,0,0.460,3.15,203.977,212.81,0,197.57,0.284,208.523,202.412,200.848,202.762,60.117,67.633
suborn,1256,1,1,5,AND,3,0.170,0,0.170,3.61,192.328,199.61,0,188.26,0.085,195.575,190.291,188.672,--undefined--,56.411,60.400
suborn,1256,1,1,6,SARAH,4,0.570,0,0.570,3.78,189.005,210.96,0.134,168.72,0.570,210.189,200.894,187.373,176.752,63.580,69.334
suborn,1256,1,1,7,ARRIVED,4,0.380,0.680,1.060,4.35,168.502,173.57,0.224,166.61,0.053,167.167,168.476,171.813,--undefined--,54.661,65.573
suborn,1256,1,1,8,THAT,3,0.160,0,0.160,6.06,271.167,368.28,0.099,154.39,0.079,--undefined--,177.959,305.993,308.413,63.696,71.743
suborn,1256,1,1,9,MARION,6,0.770,0,0.770,6.22,221.399,294.88,0,205.70,0.209,234.445,211.253,219.005,219.820,61.053,70.611
suborn,1256,1,1,10,OR,2,0.130,0,0.130,6.99,211.928,213.21,0.063,210.38,0.130,--undefined--,212.525,212.179,211.200,61.368,65.997
suborn,1256,1,1,11,MARVIN,6,0.560,0.020,0.580,7.12,196.241,210.96,0.021,184.53,0.205,203.173,187.516,200.129,196.293,58.920,69.383
suborn,1256,1,1,12,AND,3,0.180,0,0.180,7.7,196.369,199.36,0.074,193.88,0.114,--undefined--,198.408,194.902,--undefined--,55.489,61.158
suborn,1256,1,1,13,NOLAN,5,0.380,0,0.380,7.88,193.247,202.60,0.201,173.32,0.380,186.234,192.855,199.881,187.228,58.856,63.275
suborn,1256,1,1,14,ARRIVED,4,0.420,0.150,0.570,8.26,114.064,173.32,0.004,73.94,0.129,171.060,95.507,86.184,88.910,55.841,61.796
suborn,1256,1,2,1,SAID,3,0.240,0,0.240,1.64,225.960,238.21,0.131,208.52,0.021,209.588,--undefined--,233.662,226.093,68.634,74.785
suborn,1256,1,2,2,MARION,6,0.760,0,0.760,1.88,229.521,342.39,0.021,207.88,0.241,258.619,210.392,221.247,230.475,64.851,70.370
suborn,1256,1,2,3,OR,2,0.140,0,0.140,2.64,213.409,217.24,0.070,210.77,0.111,--undefined--,214.998,213.844,211.877,61.283,65.030
suborn,1256,1,2,4,SARAH,4,0.280,0,0.280,2.78,199.163,218.59,0.191,190.48,0.280,213.394,--undefined--,211.551,193.700,69.840,74.549
suborn,1256,1,2,5,AND,3,0.490,0,0.490,3.06,194.398,209.48,0.406,188.84,0.029,190.207,193.485,194.312,206.992,66.113,71.674
suborn,1256,1,2,6,NOLAN,5,0.390,0,0.390,3.55,178.120,181.52,0.061,172.67,0.341,180.620,179.819,177.481,174.230,59.075,62.299
suborn,1256,1,2,7,ARRIVED,4,0.450,0.650,1.100,3.94,135.869,170.60,0.246,80.09,0.342,167.004,162.730,102.501,82.332,60.600,66.551
suborn,1256,1,2,8,THAT,3,0.180,0,0.180,5.78,331.212,349.30,0.061,289.00,0.180,--undefined--,346.603,331.692,319.053,68.545,76.761
suborn,1256,1,2,9,MARION,6,0.720,0.180,0.900,5.96,215.997,289.00,0,203.68,0.209,241.624,204.746,206.119,207.551,63.030,70.806
suborn,1256,1,2,10,OR,2,0.150,0,0.150,6.86,210.669,212.56,0.087,207.43,0.150,--undefined--,211.855,211.570,209.162,59.534,66.687
suborn,1256,1,2,11,MARVIN,6,0.450,0,0.450,7.01,194.914,210.20,0.022,187.28,0.177,205.202,189.661,190.535,190.617,60.083,68.590
suborn,1256,1,2,12,AND,3,0.160,0,0.160,7.46,180.019,181.18,0.031,178.70,0.091,181.007,180.096,178.942,--undefined--,56.715,62.566
suborn,1256,1,2,13,NOLAN,5,0.370,0,0.370,7.62,180.361,191.12,0.186,164.66,0.370,175.620,182.290,187.409,173.773,60.362,65.558
suborn,1256,1,2,14,ARRIVED,4,0.440,0.020,0.460,7.99,113.604,164.66,0,69.66,0.156,160.935,108.113,86.724,88.616,59.289,66.041
suborn,1256,1,3,1,SAID,3,0.220,0.030,0.250,1.23,204.401,215.76,0.082,185.73,0.182,--undefined--,209.637,205.700,193.204,63.521,72.988
suborn,1256,1,3,2,SARAH,4,0.620,0.140,0.760,1.48,213.684,234.24,0.152,199.20,0.243,233.451,204.690,210.962,226.238,64.936,69.329
suborn,1256,1,3,3,OR,2,0.190,0,0.190,2.24,212.405,217.04,0.092,207.91,0.190,--undefined--,216.974,213.758,210.271,57.130,63.859
suborn,1256,1,3,4,MARVIN,6,0.470,0,0.470,2.43,197.125,208.42,0.022,189.29,0.162,203.253,190.960,194.223,199.076,59.415,66.883
suborn,1256,1,3,5,AND,3,0.130,0,0.130,2.9,189.628,195.24,0,184.19,0.130,193.938,191.296,187.844,185.435,57.463,61.196
suborn,1256,1,3,6,NOLAN,5,0.370,0,0.370,3.03,180.711,184.19,0,177.67,0.112,181.690,179.143,181.681,180.328,58.212,62.009
suborn,1256,1,3,7,ARRIVED,4,0.500,0.680,1.180,3.4,152.006,178.73,0,73.16,0.297,172.925,165.016,112.320,--undefined--,54.624,64.663
suborn,1256,1,3,8,THAT,3,0.190,0,0.190,5.52,297.437,326.51,0.062,77.61,0.190,--undefined--,322.877,294.398,187.343,56.602,70.992
suborn,1256,1,3,9,MARION,6,0.770,0.070,0.840,5.71,208.261,246.19,0.697,77.50,0.012,186.239,190.209,222.134,240.553,61.160,69.829
suborn,1256,1,3,10,OR,2,0.140,0,0.140,6.55,204.442,212.22,0.042,198.26,0.140,--undefined--,209.412,204.070,200.109,58.315,62.311
suborn,1256,1,3,11,MARVIN,6,0.420,0,0.420,6.69,190.676,199.08,0.020,184.38,0.135,194.547,186.315,191.538,190.614,59.903,68.994
suborn,1256,1,3,12,AND,3,0.140,0,0.140,7.11,180.233,186.75,0,176.97,0.140,184.251,181.017,178.359,177.306,57.326,61.249
suborn,1256,1,3,13,NOLAN,5,0.380,0,0.380,7.25,177.104,184.65,0.187,164.45,0.380,176.869,180.756,181.251,169.542,60.663,65.812
suborn,1256,1,3,14,ARRIVED,4,0.430,0.230,0.660,7.63,137.556,164.45,0,68.90,0.147,161.201,114.115,91.833,91.747,56.447,64.018
suborn,1256,1,4,1,SAID,3,0.240,0.080,0.320,1.64,186.810,197.59,0.104,166.23,0.199,--undefined--,196.513,190.428,172.225,62.922,71.106
suborn,1256,1,4,2,SARAH,4,0.410,0,0.410,1.96,213.923,238.63,0.074,192.98,0.294,230.879,217.934,209.121,205.251,66.598,71.378
suborn,1256,1,4,7,ARRIVED,4,0.450,0.750,1.200,2.37,159.456,203.59,0,74.89,0.249,193.179,175.667,99.638,--undefined--,56.413,65.569
suborn,1256,1,4,8,THAT,3,0.130,0,0.130,4.71,208.656,220.12,0.044,199.57,0.084,--undefined--,214.314,202.482,--undefined--,57.734,67.774
suborn,1256,1,4,9,MARION,6,0.790,0,0.790,4.84,206.838,225.84,0.619,187.72,0.231,198.856,195.283,215.391,223.552,58.198,66.422
suborn,1256,1,4,10,OR,1,0.100,0,0.100,5.63,210.008,213.64,0.034,205.44,0.100,--undefined--,213.399,210.528,206.628,57.787,59.332
suborn,1256,1,4,11,MARVIN,6,0.570,0,0.570,5.73,189.517,205.60,0.025,179.49,0.234,200.770,183.066,186.952,185.626,57.710,68.020
suborn,1256,1,4,12,AND,3,0.180,0,0.180,6.3,192.123,194.84,0.104,189.59,0.134,--undefined--,--undefined--,192.398,189.586,55.352,60.067
suborn,1256,1,4,13,NOLAN,5,0.410,0,0.410,6.48,179.903,186.82,0.264,166.73,0.398,183.289,180.943,185.227,172.760,56.867,61.089
suborn,1256,1,4,14,ARRIVED,4,0.440,0.170,0.610,6.89,105.611,168.10,0.015,81.79,0.169,150.082,82.196,86.804,92.532,53.191,57.840
suborn,1256,2,1,1,SAID,3,0.240,0,0.240,1.79,213.582,219.76,0.134,176.54,0.240,202.412,--undefined--,218.968,209.256,68.118,74.195
suborn,1256,2,1,2,MARION,6,0.560,0,0.560,2.03,245.674,356.64,0.018,176.54,0.004,267.389,234.443,239.577,241.286,67.082,73.682
suborn,1256,2,1,3,OR,1,0.120,0,0.120,2.59,223.616,233.78,0.027,210.33,0.120,232.708,230.230,219.104,212.421,64.617,66.623
suborn,1256,2,1,4,MARVIN,6,0.600,0.020,0.620,2.71,197.848,212.44,0.021,191.17,0.168,204.174,194.032,196.356,193.220,61.162,69.696
suborn,1256,2,1,5,AND,3,0.270,0,0.270,3.33,207.701,215.92,0.214,199.95,0.074,201.766,201.952,210.785,213.865,61.850,68.011
suborn,1256,2,1,6,SARAH,4,0.670,0,0.670,3.6,196.324,218.48,0.184,174.85,0.534,--undefined--,206.411,192.550,179.965,64.936,69.128
suborn,1256,2,1,7,ARRIVED,4,0.440,0.460,0.900,4.27,180.785,187.21,0.384,177.16,0.168,183.438,177.923,179.022,184.454,58.121,63.915
suborn,1256,2,1,8,THAT,3,0.090,0,0.090,6.07,233.071,242.59,0.004,222.40,0.090,242.120,236.242,229.324,224.597,59.450,60.308
suborn,1256,2,1,9,MARION,6,0.410,0,0.410,6.16,208.808,222.40,0,197.99,0.115,208.615,201.889,213.168,211.562,64.428,70.464
suborn,1256,2,1,10,OR,1,0.110,0,0.110,6.57,201.964,205.49,0,198.08,0.110,204.479,202.872,201.336,199.171,60.552,61.616
suborn,1256,2,1,11,MARVIN,6,0.500,0,0.500,6.68,189.604,198.17,0.012,182.85,0.424,193.689,188.046,187.841,185.959,57.226,68.577
suborn,1256,2,1,12,AND,3,0.210,0,0.210,7.18,189.839,195.16,0.064,187.49,0.144,--undefined--,191.530,188.077,--undefined--,59.757,66.058
suborn,1256,2,1,13,NOLAN,5,0.610,0,0.610,7.39,199.931,219.27,0.318,172.54,0.544,187.092,201.502,211.468,179.987,60.641,68.285
suborn,1256,2,1,14,ARRIVED,4,0.650,0,0.650,8,170.215,180.65,0.164,164.85,0.331,180.273,173.241,166.839,169.255,55.864,61.189
suborn,1256,2,2,1,SAID,3,0.210,0,0.210,1.2,192.072,197.86,0.129,165.35,0.192,--undefined--,196.470,196.929,184.812,68.560,74.754
suborn,1256,2,2,2,MARION,6,0.640,0,0.640,1.41,244.053,325.40,0.012,224.68,0.225,263.996,227.136,239.470,246.520,66.039,73.153
suborn,1256,2,2,3,OR,2,0.190,0,0.190,2.05,220.048,239.03,0,212.43,0.190,237.893,216.837,220.205,213.916,60.496,63.482
suborn,1256,2,2,4,SARAH,4,0.670,0.260,0.930,2.24,200.632,227.63,0.608,108.36,0.632,212.270,215.092,200.175,184.723,65.822,72.963
suborn,1256,2,2,5,AND,3,0.230,0,0.230,3.17,242.870,254.64,0.165,225.57,0.042,226.967,237.233,251.678,245.289,69.419,76.472
suborn,1256,2,2,7,NOLAN,5,0.410,0,0.410,3.4,197.266,239.51,0,176.56,0.405,225.989,198.393,185.883,178.799,62.351,66.523
suborn,1256,2,2,7,ARRIVED,4,0.410,0.630,1.040,3.81,173.589,179.53,0.372,169.87,0.140,175.175,171.019,172.483,176.657,60.107,64.838
suborn,1256,2,2,8,THAT,3,0.160,0,0.160,5.53,295.692,322.49,0.052,253.74,0.160,--undefined--,316.085,294.429,275.140,66.717,73.666
suborn,1256,2,2,9,MARION,6,0.570,0,0.570,5.69,228.348,253.74,0,215.51,0.212,237.544,218.851,227.891,229.107,65.797,72.235
suborn,1256,2,2,10,OR,1,0.070,0,0.070,6.26,216.184,220.92,0,212.84,0.070,219.297,216.710,215.076,213.655,62.690,64.494
suborn,1256,2,2,11,MARVIN,6,0.490,0.110,0.600,6.33,202.386,214.06,0.023,194.84,0.452,209.677,201.178,198.585,197.581,60.780,68.928
suborn,1256,2,2,12,AND,3,0.260,0,0.260,6.93,232.561,241.50,0.191,220.81,0.042,221.995,227.327,238.068,236.791,67.241,72.610
suborn,1256,2,2,13,NOLAN,5,0.420,0,0.420,7.19,196.767,232.26,0,176.32,0.372,222.003,196.359,183.202,177.780,59.084,62.519
suborn,1256,2,2,14,ARRIVED,4,0.450,0.160,0.610,7.61,175.851,180.08,0.372,172.85,0.184,175.945,174.004,176.306,179.560,55.570,61.084
suborn,1256,2,3,1,SAID,3,0.220,0.050,0.270,1.17,219.075,225.45,0.111,209.70,0,211.172,225.451,222.181,217.016,65.706,72.848
suborn,1256,2,3,2,SARAH,4,0.550,0,0.550,1.44,231.021,274.83,0.131,217.80,0.234,273.682,228.933,227.260,234.950,69.107,74.500
suborn,1256,2,3,3,OR,2,0.160,0,0.160,1.99,223.945,225.45,0.098,220.47,0.160,--undefined--,224.395,225.050,222.687,61.039,64.277
suborn,1256,2,3,4,MARVIN,6,0.550,0,0.550,2.15,196.444,220.47,0,186.01,0.329,209.451,189.416,190.523,196.385,59.081,67.546
suborn,1256,2,3,5,AND,3,0.190,0,0.190,2.7,198.149,202.08,0.100,195.08,0.184,--undefined--,200.485,199.721,195.660,57.380,62.605
suborn,1256,2,3,6,NOLAN,5,0.360,0,0.360,2.89,193.219,199.66,0.177,174.85,0.360,196.325,197.564,196.619,182.369,59.606,64.481
suborn,1256,2,3,7,ARRIVED,4,0.420,0.590,1.010,3.25,168.375,174.85,0,162.38,0.233,171.465,167.006,164.632,171.836,56.143,64.338
suborn,1256,2,3,8,THAT,3,0.090,0,0.090,5.13,231.672,242.35,0,222.30,0.090,238.298,235.388,228.840,224.160,57.798,58.968
suborn,1256,2,3,9,MARION,6,0.490,0,0.490,5.22,214.065,225.37,0.362,198.49,0.137,211.766,204.068,221.133,219.294,63.034,69.070
suborn,1256,2,3,10,OR,1,0.050,0,0.050,5.71,204.625,210.21,0,199.60,0.050,208.788,205.868,203.161,200.682,60.274,61.634
suborn,1256,2,3,11,MARVIN,6,0.490,0.030,0.520,5.76,190.904,200.58,0.021,181.81,0.368,197.514,193.210,186.731,182.465,57.298,66.937
suborn,1256,2,3,12,AND,3,0.260,0,0.260,6.28,217.535,225.79,0.189,202.69,0.071,--undefined--,207.746,221.654,222.998,62.685,68.059
suborn,1256,2,3,13,NOLAN,5,0.370,0,0.370,6.54,181.536,218.38,0,168.42,0.275,205.522,180.408,170.751,169.463,57.846,61.723
suborn,1256,2,3,14,ARRIVED,4,0.440,0.170,0.610,6.91,166.671,174.04,0.381,162.77,0.207,167.284,165.237,165.406,170.741,55.485,62.839
suborn,1256,2,4,1,SAID,3,0.230,0.030,0.260,1.49,215.013,221.27,0.101,197.27,0.191,--undefined--,220.506,217.149,205.531,66.079,74.081
suborn,1256,2,4,2,SARAH,4,0.580,0,0.580,1.75,230.239,266.06,0.151,196.35,0.580,--undefined--,251.217,234.037,205.652,71.967,77.887
suborn,1256,2,4,7,ARRIVED,4,0.400,0.020,0.420,2.33,182.463,196.35,0,175.75,0.208,188.098,179.172,178.457,187.041,63.174,72.329
suborn,1256,2,4,8,THAT,3,0.180,0,0.180,4.11,305.655,369.26,0.076,154.33,0.056,--undefined--,268.368,334.891,312.636,67.730,75.207
suborn,1256,2,4,9,MARION,6,0.550,0,0.550,4.29,223.057,291.97,0,204.42,0.184,247.185,206.202,216.643,222.198,66.138,71.729
suborn,1256,2,4,10,OR,2,0.110,0,0.110,4.84,216.179,222.63,0.011,208.97,0.110,222.032,218.208,213.907,210.570,63.834,65.292
suborn,1256,2,4,11,MARVIN,6,0.610,0.100,0.710,4.95,186.046,209.65,0.026,164.36,0.493,202.341,187.741,174.248,165.079,59.974,70.501
suborn,1256,2,4,12,AND,3,0.260,0,0.260,5.66,222.027,228.12,0.179,201.73,0.051,205.183,219.323,226.778,224.826,68.675,76.921
suborn,1256,2,4,13,NOLAN,5,0.390,0,0.390,5.92,183.241,220.44,0,170.56,0.349,204.504,181.636,175.175,171.649,60.503,64.404
suborn,1256,2,4,14,ARRIVED,4,0.590,0.030,0.620,6.31,146.006,179.46,0.166,73.87,0.186,170.004,102.143,172.335,--undefined--,55.048,63.810
suborn,1256,3,1,1,THAT,3,0.190,0,0.190,2.2,272.411,369.56,0.059,157.00,0.078,342.725,253.598,252.956,302.444,63.384,74.345
suborn,1256,3,1,2,MEGAN,5,0.610,0.080,0.690,2.39,237.709,262.08,0.499,208.87,0.273,224.724,220.955,244.375,257.670,63.229,71.491
suborn,1256,3,1,3,AND,3,0.280,0,0.280,3.08,228.050,246.49,0.224,77.44,0.023,186.388,226.293,239.601,242.974,66.853,76.530
suborn,1256,3,1,4,LAUREN,5,0.290,0,0.290,3.36,211.391,237.70,0,200.37,0.290,224.114,211.716,207.061,202.674,63.465,65.596
suborn,1256,3,1,5,OR,1,0.080,0,0.080,3.65,198.551,200.37,0,196.82,0.076,199.729,199.099,198.142,197.232,64.152,65.946
suborn,1256,3,1,6,DILLON,5,0.410,0,0.410,3.73,201.758,207.17,0.214,191.12,0.410,198.379,205.723,206.227,198.017,61.865,68.990
suborn,1256,3,1,7,WOULD,3,0.160,0,0.160,4.14,183.523,197.68,0.160,180.10,0.103,186.968,181.936,180.153,197.679,55.231,60.425
suborn,1256,3,1,8,THAT,3,0.170,0,0.170,6.41,184.545,192.91,0.063,175.56,0.133,--undefined--,191.099,182.631,176.107,58.079,70.967
suborn,1256,3,1,9,MEGAN,5,0.540,0.350,0.890,6.58,190.219,207.40,0.218,168.44,0.483,196.190,203.517,184.080,170.977,58.584,69.678
suborn,1256,3,1,10,AND,3,0.280,0,0.280,7.47,228.263,238.41,0.201,217.81,0.063,218.197,223.082,233.691,229.673,66.704,76.846
suborn,1256,3,1,11,LAUREN,5,0.270,0,0.270,7.75,189.644,220.58,0,178.82,0.267,206.111,188.488,183.397,180.581,63.558,68.685
suborn,1256,3,1,12,OR,2,0.160,0,0.160,8.02,175.798,179.03,0.002,174.08,0.124,178.415,175.666,174.608,174.503,58.898,61.037
suborn,1256,3,1,13,MORGAN,6,0.410,0,0.410,8.18,170.320,175.11,0,166.72,0.142,172.759,168.077,170.945,169.757,54.040,61.600
suborn,1256,3,1,14,HELP,4,0.330,0,0.330,8.73,134.662,180.15,0.189,75.03,0.208,--undefined--,171.535,120.366,91.501,52.949,64.376
suborn,1256,3,2,1,THAT,3,0.200,0,0.200,1.35,306.159,321.63,0.051,271.08,0.141,321.634,315.467,294.453,--undefined--,60.122,73.128
suborn,1256,3,2,2,MEGAN,5,0.340,0,0.340,1.55,208.531,228.95,0.031,193.65,0.271,218.741,205.876,205.784,206.261,61.717,70.777
suborn,1256,3,2,3,AND,3,0.420,0,0.420,1.89,215.638,225.49,0.221,205.67,0.351,215.827,219.874,224.056,207.631,58.808,67.195
suborn,1256,3,2,4,DILLON,5,0.420,0,0.420,2.31,204.827,208.82,0.075,190.83,0.121,207.356,202.343,202.776,206.122,63.099,69.352
suborn,1256,3,2,5,OR,2,0.120,0,0.120,2.73,198.114,202.64,0,194.41,0.112,201.514,199.069,196.906,194.965,62.996,64.523
suborn,1256,3,2,6,MORGAN,6,0.450,0,0.450,2.85,189.313,197.66,0.025,178.89,0.450,194.747,189.849,188.937,183.554,58.283,65.255
suborn,1256,3,2,7,WOULD,3,0.150,0,0.150,3.3,174.001,178.89,0,171.52,0.076,176.067,171.968,173.786,176.207,53.821,59.891
suborn,1256,3,2,8,THAT,3,0.520,0.260,0.780,5.86,195.890,218.00,0.081,185.04,0.427,212.593,199.010,193.932,188.071,57.984,70.222
suborn,1256,3,2,9,MEGAN,5,0.520,0.360,0.880,6.64,215.897,233.87,0.445,197.59,0.116,205.528,200.111,223.426,230.073,57.483,67.841
suborn,1256,3,2,10,AND,3,0.230,0,0.230,7.52,200.536,210.97,0.061,192.05,0.217,210.972,206.144,200.805,194.312,57.048,68.261
suborn,1256,3,2,11,LAUREN,5,0.250,0,0.250,7.75,190.212,195.19,0,187.45,0.055,189.362,189.519,191.575,190.394,62.020,63.702
suborn,1256,3,2,12,OR,1,0.120,0,0.120,8,183.813,187.53,0,180.97,0.120,186.309,184.169,182.731,182.040,58.899,60.974
suborn,1256,3,2,13,MORGAN,6,0.450,0,0.450,8.12,177.545,182.28,0.047,163.54,0.271,181.647,178.221,176.137,172.605,53.266,61.397
suborn,1256,3,2,14,HELP,4,0.290,0,0.290,8.72,154.998,202.98,0.077,107.55,0.221,202.201,201.320,107.555,108.536,51.293,60.188
suborn,1256,3,3,1,THAT,3,0.180,0.050,0.230,1.15,253.397,365.76,0.077,155.94,0.097,342.384,330.744,181.021,178.319,63.526,77.739
suborn,1256,3,3,2,DILLON,5,0.430,0,0.430,1.38,232.664,251.57,0.082,223.33,0.161,244.174,225.448,231.039,238.264,64.177,72.868
suborn,1256,3,3,3,AND,3,0.230,0,0.230,1.81,205.165,247.62,0.032,77.60,0.082,244.434,81.801,230.553,219.705,63.050,67.869
suborn,1256,3,3,4,LAUREN,5,0.380,0,0.380,2.04,203.640,217.37,0,197.64,0.346,212.694,201.244,201.349,199.275,63.316,67.408
suborn,1256,3,3,5,OR,2,0.140,0,0.140,2.42,194.168,198.82,0.008,189.58,0.140,198.365,195.170,192.593,190.543,59.985,61.475
suborn,1256,3,3,6,MORGAN,6,0.430,0,0.430,2.56,177.775,189.58,0,172.08,0.430,183.104,175.814,178.263,174.100,56.221,64.135
suborn,1256,3,3,7,WOULD,3,0.160,0,0.160,2.99,166.552,172.08,0,163.17,0.057,168.049,164.414,167.495,--undefined--,49.171,55.489
suborn,1256,3,3,8,THAT,3,0.150,0,0.150,5.32,187.335,197.06,0.082,171.95,0.132,--undefined--,--undefined--,193.652,178.315,56.225,68.501
